agent_id,call_length,datestamp,lead_id,status
5,2,2023-03-28 23:14:36,AC_264446549,VM
1,3,2023-03-28 23:14:36,AC_264446549,VM
5,3,2023-03-28 22:14:36,AC_264446549,VM
4,6,2023-03-30 00:14:36,AC_828636550,NI
1,79,2023-03-30 00:14:36,AC_828636550,NI
1,1209,2023-03-29 01:14:36,AC_828636550,S
1,8,2023-03-29 00:14:36,AC_664946551,VM
4,86,2023-03-30 00:14:36,AC_664946551,CB
4,3,2023-03-29 22:14:36,AC_664946551,VM
5,5,2023-03-29 23:14:36,AC_664946551,VM
4,19,2023-03-30 00:14:36,AC_664946551,CB
3,73,2023-03-28 22:14:36,AC_497806552,CB
4,1,2023-03-30 00:14:36,AC_497806552,VM
2,4,2023-03-28 22:14:36,AC_555946553,VM
2,5,2023-03-30 01:14:36,AC_555946553,VM
4,98,2023-03-28 22:14:36,AC_555946553,CB
1,3,2023-03-30 00:14:36,AC_555946553,VM
2,2175,2023-03-29 22:14:36,AC_359536554,S
5,493,2023-03-29 22:14:36,AC_359536554,S
5,1,2023-03-28 22:14:36,AC_359536554,VM
1,5,2023-03-28 22:14:36,AC_359536554,VM
5,10,2023-03-29 01:14:36,AC_129806555,VM
4,4,2023-03-29 01:14:36,AC_129806555,VM
5,6,2023-03-29 00:14:36,AC_236936556,VM
4,220,2023-03-30 00:14:36,AC_236936556,NI
4,99,2023-03-29 23:14:36,AC_242066557,NI
2,8,2023-03-29 01:14:36,AC_242066557,VM
5,13,2023-03-29 23:14:36,AC_592666558,CB
4,2,2023-03-30 00:14:36,AC_592666558,VM
4,81,2023-03-29 01:14:36,AC_289736559,CB
2,1448,2023-03-30 00:14:36,AC_289736559,S
5,7,2023-03-30 00:14:36,AC_574436560,VM
1,10,2023-03-29 01:14:36,AC_574436560,VM
2,286,2023-03-29 00:14:36,AC_686186561,NI
2,1567,2023-03-28 23:14:36,AC_686186561,S
2,4,2023-03-29 01:14:36,AC_333606562,VM
5,4,2023-03-30 01:14:36,AC_333606562,VM
4,44,2023-03-28 22:14:36,AC_333606562,CB
3,17,2023-03-28 23:14:36,AC_333606562,CB
5,96,2023-03-29 23:14:36,AC_333606562,CB
1,2,2023-03-29 01:14:36,AC_413106563,VM
1,7,2023-03-29 01:14:36,AC_413106563,CB
3,5,2023-03-29 22:14:36,AC_607336564,VM
3,196,2023-03-30 01:14:36,AC_607336564,NI
2,8,2023-03-29 00:14:36,AC_127286565,VM
3,5,2023-03-28 23:14:36,AC_127286565,VM
1,8,2023-03-30 00:14:36,AC_127286565,VM
2,572,2023-03-29 23:14:36,AC_966116566,S
3,2036,2023-03-30 00:14:36,AC_966116566,S
5,14,2023-03-29 00:14:36,AC_966116566,CB
4,655,2023-03-30 00:14:36,AC_966116566,S
2,9,2023-03-30 01:14:36,AC_939336567,VM
2,5,2023-03-29 22:14:36,AC_939336567,VM
2,3,2023-03-30 01:14:36,AC_831256568,VM
5,29,2023-03-30 00:14:36,AC_831256568,CB
5,2,2023-03-29 23:14:36,AC_350616569,VM
3,9,2023-03-28 22:14:36,AC_350616569,VM
3,277,2023-03-29 23:14:36,AC_929596570,NI
1,278,2023-03-28 22:14:36,AC_929596570,NI
3,218,2023-03-28 23:14:36,AC_929596570,NI
2,45,2023-03-28 23:14:36,AC_551426571,CB
5,6,2023-03-30 00:14:36,AC_551426571,VM
5,76,2023-03-29 00:14:36,AC_551426571,CB
4,6,2023-03-29 22:14:36,AC_200006572,VM
4,80,2023-03-28 22:14:36,AC_200006572,CB
3,9,2023-03-28 23:14:36,AC_200006572,VM
1,2,2023-03-29 23:14:36,AC_483956573,VM
5,4,2023-03-29 22:14:36,AC_483956573,VM
4,1780,2023-03-28 22:14:36,AC_887836574,S
5,4,2023-03-29 23:14:36,AC_887836574,VM
5,5,2023-03-29 22:14:36,AC_666636575,VM
1,54,2023-03-29 01:14:36,AC_666636575,NI
5,4,2023-03-29 01:14:36,AC_666636575,VM
3,10,2023-03-29 22:14:36,AC_666636575,VM
5,7,2023-03-29 23:14:36,AC_666636575,VM
4,73,2023-03-30 01:14:36,AC_316246576,CB
3,2926,2023-03-29 23:14:36,AC_316246576,S
3,57,2023-03-30 01:14:36,AC_565416577,CB
2,94,2023-03-30 01:14:36,AC_565416577,CB
4,1408,2023-03-29 23:14:36,AC_565416577,S
1,3,2023-03-29 01:14:36,AC_565416577,VM
3,8,2023-03-29 22:14:36,AC_565416577,VM
4,28,2023-03-29 23:14:36,AC_169026578,NI
3,12,2023-03-29 00:14:36,AC_169026578,NI
4,17,2023-03-28 22:14:36,AC_566116579,NI
2,22,2023-03-29 01:14:36,AC_566116579,NI
2,218,2023-03-29 00:14:36,AC_566116579,NI
2,6,2023-03-28 22:14:36,AC_637646580,VM
4,4,2023-03-29 01:14:36,AC_637646580,VM
5,89,2023-03-28 22:14:36,AC_818576581,NI
2,7,2023-03-30 01:14:36,AC_818576581,VM
4,73,2023-03-29 22:14:36,AC_818576581,CB
1,2,2023-03-28 22:14:36,AC_818576581,VM
5,38,2023-03-28 22:14:36,AC_818576581,NI
3,7,2023-03-29 00:14:36,AC_711906582,VM
2,3,2023-03-29 01:14:36,AC_711906582,VM
3,10,2023-03-29 01:14:36,AC_842836583,VM
5,9,2023-03-30 01:14:36,AC_842836583,VM
3,7,2023-03-29 22:14:36,AC_435736584,VM
5,6,2023-03-29 01:14:36,AC_435736584,VM
1,172,2023-03-30 00:14:36,AC_435736584,NI
1,3,2023-03-29 01:14:36,AC_486496585,VM
4,8,2023-03-29 22:14:36,AC_486496585,VM
4,8,2023-03-28 23:14:36,AC_486496585,VM
1,2,2023-03-29 22:14:36,AC_486496585,VM
2,9,2023-03-29 23:14:36,AC_486496585,CB
1,2794,2023-03-29 23:14:36,AC_986336586,S
2,256,2023-03-28 23:14:36,AC_986336586,NI
1,6,2023-03-29 23:14:36,AC_196426587,VM
3,271,2023-03-30 01:14:36,AC_196426587,NI
4,10,2023-03-29 00:14:36,AC_246696588,VM
1,2,2023-03-30 01:14:36,AC_246696588,VM
2,9,2023-03-30 00:14:36,AC_246696588,VM
5,77,2023-03-29 01:14:36,AC_405536589,NI
3,9,2023-03-29 23:14:36,AC_405536589,VM
4,174,2023-03-29 23:14:36,AC_829516590,NI
1,1,2023-03-29 00:14:36,AC_829516590,VM
4,7,2023-03-28 22:14:36,AC_919256591,VM
1,6,2023-03-30 01:14:36,AC_919256591,VM
3,84,2023-03-29 22:14:36,AC_835216592,CB
1,8,2023-03-30 00:14:36,AC_835216592,VM
2,6,2023-03-29 23:14:36,AC_835216592,VM
4,4,2023-03-29 22:14:36,AC_835216592,VM
5,165,2023-03-30 00:14:36,AC_812356593,NI
1,1943,2023-03-30 01:14:36,AC_812356593,S
4,65,2023-03-29 23:14:36,AC_812356593,CB
3,241,2023-03-30 01:14:36,AC_812356593,NI
2,9,2023-03-29 01:14:36,AC_812356593,VM
3,2,2023-03-29 23:14:36,AC_347206594,VM
2,7,2023-03-29 23:14:36,AC_347206594,VM
4,285,2023-03-28 23:14:36,AC_347206594,NI
1,213,2023-03-29 23:14:36,AC_832596595,NI
5,5,2023-03-29 23:14:36,AC_832596595,VM
2,8,2023-03-29 00:14:36,AC_832596595,VM
5,1,2023-03-29 00:14:36,AC_967256596,VM
3,138,2023-03-28 22:14:36,AC_967256596,NI
3,1108,2023-03-28 22:14:36,AC_367136597,S
2,8,2023-03-29 01:14:36,AC_367136597,VM
4,1,2023-03-28 23:14:36,AC_367136597,VM
1,2213,2023-03-29 22:14:36,AC_367136597,S
5,116,2023-03-29 00:14:36,AC_367136597,NI
2,7,2023-03-28 22:14:36,AC_867046598,VM
5,5,2023-03-30 00:14:36,AC_867046598,VM
3,5,2023-03-29 01:14:36,AC_867046598,VM
4,36,2023-03-30 00:14:36,AC_867046598,CB
5,8,2023-03-30 01:14:36,AC_867046598,VM
5,263,2023-03-30 00:14:36,AC_843736599,NI
5,15,2023-03-30 00:14:36,AC_843736599,NI
5,214,2023-03-30 00:14:36,AC_311306600,NI
2,2,2023-03-29 23:14:36,AC_311306600,VM
2,6,2023-03-29 22:14:36,AC_464946601,VM
4,1,2023-03-28 23:14:36,AC_464946601,VM
5,3,2023-03-29 23:14:36,AC_929266602,VM
2,96,2023-03-29 01:14:36,AC_929266602,CB
5,771,2023-03-30 00:14:36,AC_716186603,S
2,2,2023-03-28 22:14:36,AC_716186603,VM
3,3,2023-03-29 00:14:36,AC_889306604,VM
5,286,2023-03-29 01:14:36,AC_889306604,NI
4,10,2023-03-28 22:14:36,AC_190886605,VM
2,9,2023-03-28 23:14:36,AC_190886605,VM
5,2,2023-03-29 01:14:36,AC_190886605,VM
4,286,2023-03-30 00:14:36,AC_190886605,NI
5,10,2023-03-30 00:14:36,AC_157916606,VM
2,1767,2023-03-30 00:14:36,AC_157916606,S
2,243,2023-03-30 01:14:36,AC_572776607,NI
1,3,2023-03-29 22:14:36,AC_572776607,VM
4,13,2023-03-30 01:14:36,AC_249106608,CB
2,44,2023-03-28 23:14:36,AC_249106608,NI
5,87,2023-03-30 01:14:36,AC_642466609,CB
1,19,2023-03-29 22:14:36,AC_642466609,CB
2,222,2023-03-28 22:14:36,AC_752526610,NI
1,3,2023-03-28 22:14:36,AC_752526610,VM
4,79,2023-03-29 01:14:36,AC_752526610,CB
1,4,2023-03-29 22:14:36,AC_752526610,VM
4,126,2023-03-30 01:14:36,AC_752526610,NI
1,47,2023-03-29 23:14:36,AC_969696611,CB
1,176,2023-03-29 23:14:36,AC_969696611,NI
1,7,2023-03-28 22:14:36,AC_837016612,VM
4,1737,2023-03-29 23:14:36,AC_837016612,S
4,68,2023-03-28 22:14:36,AC_736506613,NI
1,51,2023-03-30 00:14:36,AC_736506613,CB
4,44,2023-03-28 23:14:36,AC_229866614,CB
4,8,2023-03-30 00:14:36,AC_229866614,VM
1,6,2023-03-29 23:14:36,AC_229866614,VM
1,4,2023-03-30 00:14:36,AC_229866614,VM
4,10,2023-03-29 01:14:36,AC_558726615,VM
3,3,2023-03-28 22:14:36,AC_558726615,VM
2,19,2023-03-30 01:14:36,AC_520516616,CB
2,3,2023-03-30 00:14:36,AC_520516616,VM
3,485,2023-03-30 01:14:36,AC_520516616,S
5,6,2023-03-30 00:14:36,AC_520516616,VM
3,64,2023-03-30 01:14:36,AC_520516616,NI
5,9,2023-03-28 22:14:36,AC_970326617,VM
1,2,2023-03-28 22:14:36,AC_970326617,VM
1,84,2023-03-29 23:14:36,AC_751646618,CB
5,4,2023-03-28 23:14:36,AC_751646618,VM
3,14,2023-03-29 01:14:36,AC_751646618,NI
5,4,2023-03-28 23:14:36,AC_106616619,VM
1,7,2023-03-29 22:14:36,AC_106616619,VM
4,4,2023-03-29 23:14:36,AC_138966620,VM
2,13,2023-03-28 22:14:36,AC_138966620,CB
4,3,2023-03-30 00:14:36,AC_941566621,VM
2,23,2023-03-30 00:14:36,AC_941566621,CB
5,6,2023-03-29 01:14:36,AC_873376622,VM
4,43,2023-03-28 23:14:36,AC_873376622,CB
5,5,2023-03-29 23:14:36,AC_152576623,VM
4,131,2023-03-28 22:14:36,AC_152576623,NI
2,667,2023-03-29 00:14:36,AC_714716624,S
5,23,2023-03-28 22:14:36,AC_714716624,CB
1,218,2023-03-28 23:14:36,AC_409226625,NI
2,33,2023-03-29 01:14:36,AC_409226625,NI
1,7,2023-03-29 22:14:36,AC_542256626,VM
1,280,2023-03-29 22:14:36,AC_542256626,NI
1,259,2023-03-28 22:14:36,AC_542256626,NI
4,49,2023-03-29 23:14:36,AC_542256626,CB
1,2023,2023-03-29 01:14:36,AC_542256626,S
1,797,2023-03-30 01:14:36,AC_885406627,S
1,88,2023-03-29 00:14:36,AC_885406627,NI
5,3,2023-03-29 00:14:36,AC_444736628,VM
1,2,2023-03-30 01:14:36,AC_444736628,VM
5,17,2023-03-30 00:14:36,AC_872906629,CB
1,9,2023-03-29 01:14:36,AC_872906629,VM
2,3,2023-03-29 00:14:36,AC_463226630,VM
5,56,2023-03-30 00:14:36,AC_463226630,CB
1,8,2023-03-29 00:14:36,AC_471786631,VM
5,2,2023-03-30 00:14:36,AC_471786631,VM
3,10,2023-03-28 22:14:36,AC_319236632,VM
2,2,2023-03-30 01:14:36,AC_319236632,VM
4,89,2023-03-29 22:14:36,AC_622106633,NI
1,144,2023-03-30 01:14:36,AC_622106633,NI
5,8,2023-03-30 00:14:36,AC_945726634,VM
5,146,2023-03-30 00:14:36,AC_945726634,NI
1,178,2023-03-28 22:14:36,AC_981146635,NI
5,9,2023-03-30 01:14:36,AC_981146635,VM
2,5,2023-03-29 23:14:36,AC_981146635,VM
5,9,2023-03-28 22:14:36,AC_981146635,VM
3,515,2023-03-29 23:14:36,AC_981146635,S
4,83,2023-03-30 01:14:36,AC_843916636,CB
5,21,2023-03-29 00:14:36,AC_843916636,CB
5,19,2023-03-28 22:14:36,AC_843916636,CB
3,226,2023-03-29 23:14:36,AC_473466637,NI
2,2,2023-03-29 23:14:36,AC_473466637,VM
1,3,2023-03-28 23:14:36,AC_281856638,VM
5,1331,2023-03-29 00:14:36,AC_281856638,S
3,2,2023-03-29 00:14:36,AC_281856638,VM
1,4,2023-03-28 23:14:36,AC_281856638,VM
5,1,2023-03-29 01:14:36,AC_281856638,VM
3,72,2023-03-29 22:14:36,AC_411866639,CB
2,269,2023-03-28 23:14:36,AC_411866639,NI
2,8,2023-03-29 01:14:36,AC_279296640,VM
2,15,2023-03-30 01:14:36,AC_279296640,CB
2,6,2023-03-29 00:14:36,AC_279296640,VM
3,9,2023-03-29 23:14:36,AC_279296640,VM
1,7,2023-03-28 23:14:36,AC_839516641,VM
5,4,2023-03-29 00:14:36,AC_839516641,VM
5,78,2023-03-29 00:14:36,AC_541166642,CB
2,69,2023-03-29 00:14:36,AC_541166642,CB
5,29,2023-03-28 22:14:36,AC_541166642,CB
4,1670,2023-03-29 22:14:36,AC_541166642,S
1,2,2023-03-29 01:14:36,AC_541166642,VM
2,6,2023-03-30 00:14:36,AC_756686643,CB
4,16,2023-03-30 01:14:36,AC_756686643,NI
4,3,2023-03-28 22:14:36,AC_291616644,VM
2,281,2023-03-29 23:14:36,AC_291616644,NI
3,10,2023-03-29 00:14:36,AC_842016645,VM
4,4,2023-03-29 22:14:36,AC_842016645,VM
5,8,2023-03-29 01:14:36,AC_842016645,VM
5,2818,2023-03-29 22:14:36,AC_842016645,S
1,67,2023-03-29 22:14:36,AC_743836646,NI
1,63,2023-03-29 23:14:36,AC_743836646,CB
5,296,2023-03-29 23:14:36,AC_491076647,NI
5,7,2023-03-29 22:14:36,AC_491076647,VM
5,1,2023-03-29 23:14:36,AC_491076647,VM
2,52,2023-03-28 22:14:36,AC_203096648,NI
5,287,2023-03-28 23:14:36,AC_203096648,NI
1,9,2023-03-29 22:14:36,AC_203096648,VM
4,86,2023-03-28 22:14:36,AC_203096648,NI
4,7,2023-03-29 23:14:36,AC_203096648,VM
5,295,2023-03-29 23:14:36,AC_606836649,NI
4,9,2023-03-28 22:14:36,AC_606836649,VM
5,1,2023-03-29 00:14:36,AC_606836649,VM
3,3,2023-03-29 00:14:36,AC_375786650,VM
2,1,2023-03-29 23:14:36,AC_375786650,VM
5,124,2023-03-29 00:14:36,AC_375786650,NI
1,9,2023-03-29 00:14:36,AC_375786650,VM
1,49,2023-03-30 00:14:36,AC_663746651,CB
1,10,2023-03-28 23:14:36,AC_663746651,VM
2,1,2023-03-28 23:14:36,AC_663746651,VM
2,605,2023-03-29 00:14:36,AC_663746651,S
3,5,2023-03-30 01:14:36,AC_941766652,VM
4,8,2023-03-29 22:14:36,AC_941766652,VM
2,3,2023-03-28 23:14:36,AC_696916653,VM
3,102,2023-03-29 00:14:36,AC_696916653,NI
5,296,2023-03-30 01:14:36,AC_491916654,NI
3,274,2023-03-30 01:14:36,AC_491916654,NI
1,1,2023-03-28 23:14:36,AC_491916654,VM
5,4,2023-03-30 00:14:36,AC_491916654,VM
2,5,2023-03-29 01:14:36,AC_491916654,VM
2,228,2023-03-28 23:14:36,AC_626916655,NI
1,1,2023-03-28 22:14:36,AC_626916655,VM
4,2,2023-03-30 01:14:36,AC_733616656,VM
1,4,2023-03-30 01:14:36,AC_733616656,VM
5,6,2023-03-29 23:14:36,AC_618426657,VM
5,5,2023-03-30 01:14:36,AC_618426657,VM
1,109,2023-03-29 23:14:36,AC_499136658,NI
2,2532,2023-03-29 22:14:36,AC_499136658,S
1,80,2023-03-28 23:14:36,AC_499136658,NI
3,4,2023-03-30 00:14:36,AC_913616659,VM
5,7,2023-03-30 00:14:36,AC_913616659,VM
4,8,2023-03-30 00:14:36,AC_913616659,VM
5,8,2023-03-30 00:14:36,AC_988036660,VM
4,9,2023-03-29 23:14:36,AC_988036660,VM
5,6,2023-03-29 01:14:36,AC_153496661,VM
4,1920,2023-03-30 00:14:36,AC_153496661,S
5,4,2023-03-29 23:14:36,AC_166686662,VM
4,128,2023-03-30 01:14:36,AC_166686662,NI
1,42,2023-03-28 23:14:36,AC_166686662,NI
1,793,2023-03-30 01:14:36,AC_166686662,S
5,257,2023-03-29 22:14:36,AC_961156663,NI
3,286,2023-03-28 23:14:36,AC_961156663,NI
3,8,2023-03-30 01:14:36,AC_961156663,VM
5,14,2023-03-30 00:14:36,AC_961156663,CB
5,8,2023-03-28 22:14:36,AC_961156663,VM
2,1494,2023-03-29 00:14:36,AC_351676664,S
3,8,2023-03-29 01:14:36,AC_351676664,NI
1,88,2023-03-28 23:14:36,AC_351676664,CB
3,1,2023-03-30 00:14:36,AC_351676664,VM
3,2,2023-03-29 00:14:36,AC_351676664,VM
4,6,2023-03-29 23:14:36,AC_402786665,VM
4,250,2023-03-30 00:14:36,AC_402786665,NI
5,10,2023-03-30 00:14:36,AC_564106666,VM
2,76,2023-03-29 01:14:36,AC_564106666,CB
3,133,2023-03-29 23:14:36,AC_971116667,NI
4,4,2023-03-30 01:14:36,AC_971116667,VM
1,8,2023-03-29 22:14:36,AC_971116667,VM
2,7,2023-03-29 01:14:36,AC_971116667,VM
3,5,2023-03-29 00:14:36,AC_731626668,VM
5,9,2023-03-30 01:14:36,AC_731626668,VM
1,794,2023-03-29 00:14:36,AC_704916669,S
5,30,2023-03-29 01:14:36,AC_704916669,CB
2,152,2023-03-29 01:14:36,AC_704916669,NI
4,1915,2023-03-28 23:14:36,AC_704916669,S
2,899,2023-03-28 23:14:36,AC_704916669,S
4,283,2023-03-28 22:14:36,AC_369766670,NI
1,2657,2023-03-28 23:14:36,AC_369766670,S
3,216,2023-03-29 01:14:36,AC_369766670,NI
1,81,2023-03-29 00:14:36,AC_369766670,CB
2,29,2023-03-28 22:14:36,AC_369766670,NI
4,6,2023-03-29 22:14:36,AC_509146671,VM
1,36,2023-03-28 23:14:36,AC_509146671,NI
3,4,2023-03-28 22:14:36,AC_276756672,VM
2,9,2023-03-29 01:14:36,AC_276756672,VM
5,23,2023-03-28 22:14:36,AC_420216673,CB
2,1552,2023-03-29 01:14:36,AC_420216673,S
4,6,2023-03-29 00:14:36,AC_960266674,VM
2,2,2023-03-29 22:14:36,AC_960266674,VM
4,2,2023-03-28 23:14:36,AC_833936675,VM
2,2,2023-03-28 23:14:36,AC_833936675,VM
5,9,2023-03-28 23:14:36,AC_833936675,VM
4,300,2023-03-29 22:14:36,AC_762766676,NI
3,3,2023-03-30 00:14:36,AC_762766676,VM
5,83,2023-03-29 22:14:36,AC_762766676,NI
1,9,2023-03-28 23:14:36,AC_829166677,VM
4,17,2023-03-30 00:14:36,AC_829166677,CB
2,101,2023-03-30 01:14:36,AC_379316678,NI
5,8,2023-03-28 22:14:36,AC_379316678,VM
5,157,2023-03-29 01:14:36,AC_603176679,NI
4,198,2023-03-29 23:14:36,AC_603176679,NI
2,8,2023-03-30 00:14:36,AC_487016680,VM
4,222,2023-03-29 01:14:36,AC_487016680,NI
3,8,2023-03-28 23:14:36,AC_998566681,CB
5,3,2023-03-30 01:14:36,AC_998566681,VM
1,9,2023-03-30 00:14:36,AC_340416682,VM
1,36,2023-03-29 01:14:36,AC_340416682,CB
1,2,2023-03-29 22:14:36,AC_340416682,VM
2,217,2023-03-29 00:14:36,AC_340416682,NI
3,6,2023-03-28 23:14:36,AC_340416682,VM
3,3,2023-03-29 00:14:36,AC_641526683,VM
2,3,2023-03-28 23:14:36,AC_641526683,VM
3,17,2023-03-30 01:14:36,AC_346546684,NI
4,8,2023-03-30 00:14:36,AC_346546684,VM
5,6,2023-03-30 00:14:36,AC_836176685,VM
4,19,2023-03-30 00:14:36,AC_836176685,CB
4,6,2023-03-29 23:14:36,AC_920596686,VM
2,9,2023-03-29 01:14:36,AC_920596686,VM
2,2814,2023-03-29 22:14:36,AC_615566687,S
5,6,2023-03-28 23:14:36,AC_615566687,VM
4,10,2023-03-29 01:14:36,AC_413126688,VM
4,1884,2023-03-30 01:14:36,AC_413126688,S
3,1,2023-03-28 23:14:36,AC_413126688,VM
1,92,2023-03-29 23:14:36,AC_923996689,CB
1,5,2023-03-29 01:14:36,AC_923996689,NI
4,2,2023-03-28 22:14:36,AC_793896690,CB
5,2,2023-03-30 00:14:36,AC_793896690,VM
2,9,2023-03-28 23:14:36,AC_326176691,VM
4,7,2023-03-29 22:14:36,AC_326176691,VM
3,47,2023-03-29 00:14:36,AC_353656692,CB
5,89,2023-03-29 00:14:36,AC_353656692,CB
1,7,2023-03-30 01:14:36,AC_135856693,VM
3,8,2023-03-28 22:14:36,AC_135856693,VM
5,8,2023-03-30 01:14:36,AC_574506694,VM
2,1958,2023-03-30 00:14:36,AC_574506694,S
3,3,2023-03-28 23:14:36,AC_762416695,VM
2,980,2023-03-28 22:14:36,AC_762416695,S
5,156,2023-03-28 23:14:36,AC_369776696,NI
5,3,2023-03-28 22:14:36,AC_369776696,VM
2,3,2023-03-29 00:14:36,AC_369776696,VM
1,10,2023-03-30 01:14:36,AC_925216697,VM
4,9,2023-03-29 01:14:36,AC_925216697,VM
4,162,2023-03-30 01:14:36,AC_925216697,NI
4,2,2023-03-29 22:14:36,AC_838086698,VM
1,282,2023-03-28 22:14:36,AC_838086698,NI
5,3,2023-03-29 23:14:36,AC_838086698,VM
5,4,2023-03-28 22:14:36,AC_838086698,VM
4,223,2023-03-29 01:14:36,AC_105766699,NI
3,59,2023-03-29 22:14:36,AC_105766699,CB
3,10,2023-03-29 23:14:36,AC_820756700,VM
5,4,2023-03-29 01:14:36,AC_820756700,VM
4,10,2023-03-28 22:14:36,AC_949146701,VM
5,2,2023-03-29 00:14:36,AC_949146701,VM
3,2955,2023-03-29 00:14:36,AC_949146701,S
4,15,2023-03-28 22:14:36,AC_499756702,NI
4,140,2023-03-30 01:14:36,AC_499756702,NI
3,210,2023-03-28 22:14:36,AC_499756702,NI
1,8,2023-03-28 22:14:36,AC_499756702,VM
5,103,2023-03-30 01:14:36,AC_499756702,NI
5,2457,2023-03-29 23:14:36,AC_139216703,S
3,276,2023-03-29 22:14:36,AC_139216703,NI
3,4,2023-03-29 23:14:36,AC_700346704,VM
2,3,2023-03-30 00:14:36,AC_700346704,VM
4,4,2023-03-29 01:14:36,AC_545176705,VM
5,82,2023-03-29 22:14:36,AC_545176705,CB
1,2,2023-03-28 22:14:36,AC_545176705,VM
2,1,2023-03-29 22:14:36,AC_990446706,VM
4,295,2023-03-28 22:14:36,AC_990446706,NI
4,140,2023-03-28 22:14:36,AC_190416707,NI
5,9,2023-03-28 23:14:36,AC_190416707,VM
3,138,2023-03-30 01:14:36,AC_317226708,NI
2,9,2023-03-28 22:14:36,AC_317226708,VM
1,38,2023-03-28 22:14:36,AC_542726709,NI
3,50,2023-03-30 00:14:36,AC_542726709,NI
3,16,2023-03-29 23:14:36,AC_905226710,CB
3,6,2023-03-29 22:14:36,AC_905226710,VM
4,2,2023-03-28 22:14:36,AC_831486711,VM
1,1,2023-03-30 01:14:36,AC_831486711,VM
4,5,2023-03-29 22:14:36,AC_371156712,VM
5,3,2023-03-30 01:14:36,AC_371156712,VM
3,253,2023-03-28 22:14:36,AC_371156712,NI
3,38,2023-03-29 22:14:36,AC_371156712,CB
3,8,2023-03-28 23:14:36,AC_742276713,CB
4,2,2023-03-30 01:14:36,AC_742276713,VM
1,4,2023-03-29 22:14:36,AC_198346714,VM
5,10,2023-03-30 01:14:36,AC_198346714,VM
4,3,2023-03-30 01:14:36,AC_198346714,VM
3,23,2023-03-29 22:14:36,AC_198346714,CB
3,47,2023-03-29 01:14:36,AC_198346714,CB
2,155,2023-03-28 23:14:36,AC_582176715,NI
1,13,2023-03-29 01:14:36,AC_582176715,CB
1,10,2023-03-28 22:14:36,AC_399726716,VM
3,240,2023-03-29 23:14:36,AC_399726716,NI
1,1254,2023-03-29 22:14:36,AC_592306717,S
4,3,2023-03-29 22:14:36,AC_592306717,VM
3,9,2023-03-29 23:14:36,AC_592306717,VM
5,5,2023-03-29 00:14:36,AC_592306717,VM
5,29,2023-03-28 22:14:36,AC_192236718,CB
5,7,2023-03-30 00:14:36,AC_192236718,VM
2,66,2023-03-28 22:14:36,AC_483426719,CB
4,1450,2023-03-28 23:14:36,AC_483426719,S
3,10,2023-03-29 22:14:36,AC_646936720,VM
1,43,2023-03-28 23:14:36,AC_646936720,CB
2,1062,2023-03-30 01:14:36,AC_270066721,S
2,2,2023-03-29 00:14:36,AC_270066721,VM
1,540,2023-03-30 00:14:36,AC_270066721,S
2,1,2023-03-30 01:14:36,AC_270066721,NI
4,1,2023-03-28 23:14:36,AC_270066721,VM
3,63,2023-03-29 00:14:36,AC_390406722,NI
2,6,2023-03-30 01:14:36,AC_390406722,VM
3,3,2023-03-30 00:14:36,AC_390406722,VM
2,43,2023-03-29 23:14:36,AC_390406722,NI
4,171,2023-03-29 22:14:36,AC_962116723,NI
4,4,2023-03-29 00:14:36,AC_962116723,VM
1,4,2023-03-28 22:14:36,AC_962116723,VM
1,75,2023-03-29 00:14:36,AC_192746724,CB
3,61,2023-03-29 23:14:36,AC_192746724,CB
3,86,2023-03-29 00:14:36,AC_745846725,CB
4,295,2023-03-28 22:14:36,AC_745846725,NI
3,2,2023-03-30 01:14:36,AC_745846725,VM
3,96,2023-03-30 00:14:36,AC_745846725,CB
3,1305,2023-03-29 22:14:36,AC_745846725,S
4,86,2023-03-30 01:14:36,AC_826216726,CB
5,96,2023-03-29 00:14:36,AC_826216726,CB
4,8,2023-03-28 23:14:36,AC_826216726,VM
2,6,2023-03-29 00:14:36,AC_384336727,VM
3,2,2023-03-28 22:14:36,AC_384336727,VM
4,298,2023-03-29 00:14:36,AC_384336727,NI
3,9,2023-03-30 00:14:36,AC_384336727,VM
2,7,2023-03-30 01:14:36,AC_384336727,VM
3,9,2023-03-28 22:14:36,AC_209666728,VM
3,697,2023-03-30 00:14:36,AC_209666728,S
5,7,2023-03-29 00:14:36,AC_567366729,VM
1,217,2023-03-30 01:14:36,AC_567366729,NI
1,36,2023-03-28 23:14:36,AC_567366729,CB
3,8,2023-03-28 23:14:36,AC_567366729,VM
2,24,2023-03-28 22:14:36,AC_567366729,CB
1,73,2023-03-29 00:14:36,AC_573756730,CB
5,39,2023-03-29 00:14:36,AC_573756730,CB
2,7,2023-03-30 01:14:36,AC_577116731,VM
4,9,2023-03-30 01:14:36,AC_577116731,VM
3,19,2023-03-29 23:14:36,AC_577116731,NI
4,3,2023-03-29 22:14:36,AC_133276732,VM
4,8,2023-03-29 01:14:36,AC_133276732,VM
1,7,2023-03-28 22:14:36,AC_328236733,VM
5,2,2023-03-29 01:14:36,AC_328236733,VM
2,279,2023-03-29 22:14:36,AC_685816734,NI
5,4,2023-03-29 23:14:36,AC_685816734,VM
3,2,2023-03-29 01:14:36,AC_685816734,VM
4,1710,2023-03-29 00:14:36,AC_920286735,S
1,21,2023-03-29 01:14:36,AC_920286735,CB
