call_centre_code,campaign_id,date_sent,lead_id
1,1,2023/03/29,AC_166042123
2,3,2023/03/30,AC_152402124
2,3,2023/03/29,AC_178472125
2,3,2023/03/30,AC_525182126
1,2,2023/03/29,AC_303032127
1,1,2023/03/30,AC_905542128
1,3,2023/03/29,AC_331472129
1,1,2023/03/30,AC_151582130
1,3,2023/03/29,AC_803782131
2,3,2023/03/30,AC_736512132
1,1,2023/03/29,AC_700132133
1,3,2023/03/30,AC_388592134
2,1,2023/03/29,AC_683102135
2,2,2023/03/30,AC_783102136
1,2,2023/03/29,AC_609692137
1,1,2023/03/30,AC_524522138
1,2,2023/03/29,AC_596892139
1,1,2023/03/30,AC_824262140
2,2,2023/03/29,AC_370582141
2,2,2023/03/30,AC_298062142
1,3,2023/03/29,AC_825992143
1,1,2023/03/30,AC_943192144
1,2,2023/03/29,AC_912182145
1,2,2023/03/30,AC_868212146
1,2,2023/03/29,AC_964722147
2,3,2023/03/30,AC_776192148
1,3,2023/03/29,AC_726612149
1,1,2023/03/30,AC_465492150
1,1,2023/03/29,AC_989102151
1,1,2023/03/30,AC_562292152
2,2,2023/03/29,AC_920942153
2,2,2023/03/30,AC_289292154
1,2,2023/03/29,AC_952712155
1,1,2023/03/30,AC_175862156
1,2,2023/03/29,AC_916032157
1,3,2023/03/30,AC_262862158
1,2,2023/03/29,AC_314442159
2,2,2023/03/30,AC_271842160
2,2,2023/03/29,AC_977602161
1,3,2023/03/30,AC_164862162
1,3,2023/03/29,AC_191852163
2,2,2023/03/30,AC_169202164
1,3,2023/03/29,AC_455202165
2,1,2023/03/30,AC_598942166
2,2,2023/03/29,AC_387972167
2,1,2023/03/30,AC_342742168
2,3,2023/03/29,AC_450452169
1,2,2023/03/30,AC_717392170
1,2,2023/03/29,AC_131642171
1,1,2023/03/30,AC_708942172
1,2,2023/03/29,AC_903512173
2,1,2023/03/30,AC_819772174
1,3,2023/03/29,AC_174662175
1,3,2023/03/30,AC_692902176
2,2,2023/03/29,AC_230902177
1,3,2023/03/30,AC_868772178
1,2,2023/03/29,AC_658772179
1,1,2023/03/30,AC_989952180
1,1,2023/03/29,AC_109142181
2,3,2023/03/30,AC_367272182
2,1,2023/03/29,AC_704952183
2,2,2023/03/30,AC_250552184
2,3,2023/03/29,AC_372812185
2,2,2023/03/30,AC_493762186
2,2,2023/03/29,AC_444222187
2,2,2023/03/30,AC_346352188
2,2,2023/03/29,AC_920822189
1,1,2023/03/30,AC_164382190
1,1,2023/03/29,AC_270112191
2,1,2023/03/30,AC_301502192
2,2,2023/03/29,AC_697282193
1,3,2023/03/30,AC_536472194
2,2,2023/03/29,AC_294462195
1,3,2023/03/30,AC_954742196
1,2,2023/03/29,AC_860082197
2,2,2023/03/30,AC_627872198
2,2,2023/03/29,AC_242532199
2,2,2023/03/30,AC_120372200
2,1,2023/03/29,AC_629632201
1,2,2023/03/30,AC_285302202
2,3,2023/03/29,AC_906392203
2,3,2023/03/30,AC_605672204
1,1,2023/03/29,AC_170172205
1,2,2023/03/30,AC_373072206
1,3,2023/03/29,AC_684142207
1,1,2023/03/30,AC_205582208
1,1,2023/03/29,AC_650742209
2,2,2023/03/30,AC_878372210
1,3,2023/03/29,AC_516822211
1,1,2023/03/30,AC_866122212
2,1,2023/03/29,AC_640362213
2,2,2023/03/30,AC_948792214
2,3,2023/03/29,AC_792562215
2,2,2023/03/30,AC_937562216
1,2,2023/03/29,AC_509472217
1,3,2023/03/30,AC_211552218
1,1,2023/03/29,AC_175812219
2,2,2023/03/30,AC_941832220
2,2,2023/03/29,AC_416132221
2,1,2023/03/30,AC_675412222
1,2,2023/03/29,AC_785802223
2,1,2023/03/30,AC_982542224
2,3,2023/03/29,AC_331942225
2,2,2023/03/30,AC_343452226
2,1,2023/03/29,AC_945092227
2,1,2023/03/30,AC_613662228
2,1,2023/03/29,AC_441732229
1,1,2023/03/30,AC_387912230
2,3,2023/03/29,AC_881292231
2,3,2023/03/30,AC_579922232
1,1,2023/03/29,AC_622762233
1,3,2023/03/30,AC_637642234
1,2,2023/03/29,AC_213872235
1,1,2023/03/30,AC_274072236
1,3,2023/03/29,AC_932482237
2,1,2023/03/30,AC_566302238
1,1,2023/03/29,AC_276322239
1,3,2023/03/30,AC_869382240
1,1,2023/03/29,AC_640122241
1,3,2023/03/30,AC_743652242
1,1,2023/03/29,AC_494852243
2,2,2023/03/30,AC_434852244
2,3,2023/03/29,AC_127452245
2,1,2023/03/30,AC_170802246
1,3,2023/03/29,AC_103492247
2,3,2023/03/30,AC_614692248
2,1,2023/03/29,AC_999872249
2,2,2023/03/30,AC_169762250
1,2,2023/03/29,AC_361832251
2,3,2023/03/30,AC_514822252
2,1,2023/03/29,AC_553562253
2,1,2023/03/30,AC_526242254
2,1,2023/03/29,AC_304812255
2,1,2023/03/30,AC_332072256
1,2,2023/03/29,AC_757622257
2,3,2023/03/30,AC_314592258
1,2,2023/03/29,AC_405452259
1,3,2023/03/30,AC_494842260
2,1,2023/03/29,AC_789012261
1,3,2023/03/30,AC_422872262
1,3,2023/03/29,AC_978162263
2,3,2023/03/30,AC_815042264
2,3,2023/03/29,AC_687582265
1,1,2023/03/30,AC_914772266
2,2,2023/03/29,AC_665452267
2,1,2023/03/30,AC_469952268
2,2,2023/03/29,AC_266322269
2,1,2023/03/30,AC_291942270
2,3,2023/03/29,AC_601152271
2,3,2023/03/30,AC_873282272
2,3,2023/03/29,AC_174912273
2,3,2023/03/30,AC_522602274
2,2,2023/03/29,AC_815542275
2,1,2023/03/30,AC_683452276
2,1,2023/03/29,AC_973802277
2,3,2023/03/30,AC_447152278
1,2,2023/03/29,AC_204362279
1,1,2023/03/30,AC_734542280
1,1,2023/03/29,AC_392782281
1,2,2023/03/30,AC_124922282
2,1,2023/03/29,AC_901382283
1,3,2023/03/30,AC_446552284
1,2,2023/03/29,AC_105052285
2,2,2023/03/30,AC_396172286
1,1,2023/03/29,AC_756702287
2,1,2023/03/30,AC_423712288
2,1,2023/03/29,AC_526472289
2,2,2023/03/30,AC_206192290
1,3,2023/03/29,AC_154512291
1,3,2023/03/30,AC_365472292
1,3,2023/03/29,AC_182542293
1,2,2023/03/30,AC_980622294
2,3,2023/03/29,AC_251042295
1,1,2023/03/30,AC_227932296
1,2,2023/03/29,AC_938792297
2,3,2023/03/30,AC_479412298
1,2,2023/03/29,AC_869302299
1,3,2023/03/30,AC_328662300
1,3,2023/03/29,AC_971942301
1,2,2023/03/30,AC_191962302
2,2,2023/03/29,AC_948402303
2,3,2023/03/30,AC_284382304
1,2,2023/03/29,AC_405892305
1,1,2023/03/30,AC_615702306
1,1,2023/03/29,AC_309612307
1,2,2023/03/30,AC_289872308
2,3,2023/03/29,AC_258642309
2,2,2023/03/30,AC_242552310
2,3,2023/03/29,AC_986542311
1,1,2023/03/30,AC_669302312
2,1,2023/03/29,AC_386602313
2,1,2023/03/30,AC_695092314
2,2,2023/03/29,AC_183782315
1,1,2023/03/30,AC_642252316
2,2,2023/03/29,AC_955582317
2,2,2023/03/30,AC_672752318
2,2,2023/03/29,AC_712322319
1,1,2023/03/30,AC_518922320
1,3,2023/03/29,AC_868632321
2,2,2023/03/30,AC_608042322
2,1,2023/03/29,AC_718692323
2,1,2023/03/30,AC_350562324
2,1,2023/03/29,AC_155452325
2,2,2023/03/30,AC_935652326
1,1,2023/03/29,AC_522982327
2,2,2023/03/30,AC_658262328
1,1,2023/03/29,AC_118022329
1,3,2023/03/30,AC_675852330
1,3,2023/03/29,AC_612192331
2,1,2023/03/30,AC_519642332
1,1,2023/03/29,AC_219852333
1,1,2023/03/30,AC_253482334
2,1,2023/03/29,AC_906432335
1,2,2023/03/30,AC_974242336
2,1,2023/03/29,AC_938182337
1,1,2023/03/30,AC_306922338
2,3,2023/03/29,AC_616352339
2,3,2023/03/30,AC_150192340
2,2,2023/03/29,AC_243512341
2,2,2023/03/30,AC_698532342
1,3,2023/03/29,AC_940132343
2,1,2023/03/30,AC_138972344
2,3,2023/03/29,AC_193072345
1,2,2023/03/30,AC_496042346
2,2,2023/03/29,AC_822952347
2,1,2023/03/30,AC_293042348
1,1,2023/03/29,AC_992652349
2,1,2023/03/30,AC_335092350
2,3,2023/03/29,AC_861572351
1,3,2023/03/30,AC_151272352
2,1,2023/03/29,AC_396842353
1,3,2023/03/30,AC_423072354
2,2,2023/03/29,AC_708952355
1,1,2023/03/30,AC_834582356
1,3,2023/03/29,AC_347122357
2,1,2023/03/30,AC_584612358
1,1,2023/03/29,AC_266352359
2,1,2023/03/30,AC_148682360
2,1,2023/03/29,AC_604252361
2,2,2023/03/30,AC_256092362
2,1,2023/03/29,AC_400572363
1,2,2023/03/30,AC_762652364
2,2,2023/03/29,AC_329422365
1,2,2023/03/30,AC_464712366
1,2,2023/03/29,AC_397322367
2,2,2023/03/30,AC_153632368
1,2,2023/03/29,AC_974612369
1,3,2023/03/30,AC_231092370
1,3,2023/03/29,AC_315452371
1,3,2023/03/30,AC_667422372
1,3,2023/03/29,AC_195522373
1,2,2023/03/30,AC_352402374
2,2,2023/03/29,AC_234062375
2,1,2023/03/30,AC_341272376
1,2,2023/03/29,AC_997892377
2,3,2023/03/30,AC_152632378
1,2,2023/03/29,AC_432122379
1,3,2023/03/30,AC_786522380
2,2,2023/03/29,AC_765762381
2,3,2023/03/30,AC_543882382
2,1,2023/03/29,AC_968122383
2,1,2023/03/30,AC_662982384
1,1,2023/03/29,AC_533722385
2,3,2023/03/30,AC_125592386
1,1,2023/03/29,AC_495562387
1,2,2023/03/30,AC_195452388
2,2,2023/03/29,AC_536652389
1,2,2023/03/30,AC_574372390
1,3,2023/03/29,AC_353022391
2,2,2023/03/30,AC_782032392
2,1,2023/03/29,AC_860222393
1,2,2023/03/30,AC_831372394
2,1,2023/03/29,AC_306692395
1,3,2023/03/30,AC_688542396
1,1,2023/03/29,AC_554782397
1,3,2023/03/30,AC_286052398
2,2,2023/03/29,AC_579292399
2,2,2023/03/30,AC_121052400
2,2,2023/03/29,AC_493562401
1,3,2023/03/30,AC_536182402
1,2,2023/03/29,AC_444372403
2,3,2023/03/30,AC_425972404
2,2,2023/03/29,AC_365312405
2,2,2023/03/30,AC_838992406
1,1,2023/03/29,AC_507542407
2,1,2023/03/30,AC_990022408
2,3,2023/03/29,AC_503272409
1,1,2023/03/30,AC_872272410
1,3,2023/03/29,AC_471422411
1,2,2023/03/30,AC_827492412
2,1,2023/03/29,AC_328982413
2,2,2023/03/30,AC_661632414
2,1,2023/03/29,AC_948672415
1,1,2023/03/30,AC_809712416
2,3,2023/03/29,AC_831942417
1,3,2023/03/30,AC_776162418
1,1,2023/03/29,AC_435092419
1,2,2023/03/30,AC_984792420
2,1,2023/03/29,AC_882592421
1,2,2023/03/30,AC_299672422
1,3,2023/03/29,AC_565832423
1,2,2023/03/30,AC_790832424
1,1,2023/03/29,AC_651782425
2,2,2023/03/30,AC_829862426
2,3,2023/03/29,AC_210462427
1,3,2023/03/30,AC_959582428
1,2,2023/03/29,AC_991402429
1,3,2023/03/30,AC_112332430
2,3,2023/03/29,AC_475592431
2,2,2023/03/30,AC_842252432
2,1,2023/03/29,AC_124202433
2,3,2023/03/30,AC_355112434
2,1,2023/03/29,AC_906012435
1,2,2023/03/30,AC_177202436
1,1,2023/03/29,AC_711172437
1,2,2023/03/30,AC_757382438
1,3,2023/03/29,AC_118122439
2,3,2023/03/30,AC_458632440
1,2,2023/03/29,AC_311522441
1,3,2023/03/30,AC_122732442
1,3,2023/03/29,AC_740802443
1,1,2023/03/30,AC_101692444
2,3,2023/03/29,AC_821122445
2,3,2023/03/30,AC_454552446
2,3,2023/03/29,AC_562542447
2,3,2023/03/30,AC_807362448
1,2,2023/03/29,AC_701692449
1,3,2023/03/30,AC_852082450
1,3,2023/03/29,AC_430362451
1,1,2023/03/30,AC_433462452
1,2,2023/03/29,AC_700572453
2,3,2023/03/30,AC_377422454
1,1,2023/03/29,AC_133572455
2,2,2023/03/30,AC_628332456
1,3,2023/03/29,AC_597152457
2,1,2023/03/30,AC_686592458
2,1,2023/03/29,AC_642292459
2,3,2023/03/30,AC_421832460
2,3,2023/03/29,AC_578312461
1,2,2023/03/30,AC_497642462
2,3,2023/03/29,AC_370242463
1,1,2023/03/30,AC_976342464
1,2,2023/03/29,AC_720212465
1,2,2023/03/30,AC_713052466
1,3,2023/03/29,AC_786832467
1,3,2023/03/30,AC_468952468
2,1,2023/03/29,AC_826712469
1,2,2023/03/30,AC_246092470
1,1,2023/03/29,AC_855222471
2,1,2023/03/30,AC_825132472
2,2,2023/03/29,AC_533792473
1,3,2023/03/30,AC_434662474
2,3,2023/03/29,AC_808322475
1,2,2023/03/30,AC_576202476
1,2,2023/03/29,AC_476332477
2,3,2023/03/30,AC_843872478
2,1,2023/03/29,AC_819922479
1,2,2023/03/30,AC_208272480
2,2,2023/03/29,AC_277432481
2,3,2023/03/30,AC_411012482
1,2,2023/03/29,AC_202232483
1,2,2023/03/30,AC_954132484
2,3,2023/03/29,AC_735562485
1,2,2023/03/30,AC_909572486
2,3,2023/03/29,AC_168612487
1,1,2023/03/30,AC_106892488
2,1,2023/03/29,AC_709912489
2,2,2023/03/30,AC_395752490
1,2,2023/03/29,AC_896982491
1,1,2023/03/30,AC_716692492
1,3,2023/03/29,AC_977662493
2,1,2023/03/30,AC_896282494
2,3,2023/03/29,AC_360782495
1,2,2023/03/30,AC_298782496
2,1,2023/03/29,AC_133872497
2,3,2023/03/30,AC_472092498
2,2,2023/03/29,AC_900492499
2,1,2023/03/30,AC_634622500
1,2,2023/03/29,AC_384772501
1,2,2023/03/30,AC_683852502
2,3,2023/03/29,AC_458022503
1,2,2023/03/30,AC_453092504
2,1,2023/03/29,AC_941312505
2,2,2023/03/30,AC_704792506
2,2,2023/03/29,AC_216372507
1,1,2023/03/30,AC_495642508
2,2,2023/03/29,AC_582432509
1,3,2023/03/30,AC_220932510
2,2,2023/03/29,AC_856872511
2,3,2023/03/30,AC_129202512
1,2,2023/03/29,AC_821592513
2,3,2023/03/30,AC_836052514
1,2,2023/03/29,AC_752402515
1,3,2023/03/30,AC_680342516
1,1,2023/03/29,AC_142322517
1,1,2023/03/30,AC_740552518
2,3,2023/03/29,AC_181622519
1,3,2023/03/30,AC_215162520
2,3,2023/03/29,AC_103592521
1,1,2023/03/30,AC_683122522
1,1,2023/03/29,AC_161092523
1,3,2023/03/30,AC_167022524
1,3,2023/03/29,AC_784592525
2,3,2023/03/30,AC_150122526
1,3,2023/03/29,AC_212172527
1,1,2023/03/30,AC_758862528
2,2,2023/03/29,AC_960592529
1,1,2023/03/30,AC_245852530
1,1,2023/03/29,AC_842212531
2,2,2023/03/30,AC_357162532
1,1,2023/03/29,AC_184102533
1,1,2023/03/30,AC_710592534
2,3,2023/03/29,AC_836242535
1,3,2023/03/30,AC_209592536
1,3,2023/03/29,AC_196932537
1,1,2023/03/30,AC_388382538
1,3,2023/03/29,AC_892132539
1,3,2023/03/30,AC_150182540
1,2,2023/03/29,AC_402852541
1,1,2023/03/30,AC_862252542
2,3,2023/03/29,AC_115502543
1,2,2023/03/30,AC_600322544
2,2,2023/03/29,AC_447582545
1,3,2023/03/30,AC_954962546
1,2,2023/03/29,AC_755872547
1,3,2023/03/30,AC_543622548
2,2,2023/03/29,AC_131462549
1,3,2023/03/30,AC_902882550
1,2,2023/03/29,AC_525822551
2,2,2023/03/30,AC_371582552
1,2,2023/03/29,AC_180302553
2,3,2023/03/30,AC_759232554
2,1,2023/03/29,AC_617872555
2,3,2023/03/30,AC_983832556
1,1,2023/03/29,AC_780632557
2,2,2023/03/30,AC_211912558
1,1,2023/03/29,AC_200222559
1,1,2023/03/30,AC_572562560
1,1,2023/03/29,AC_768982561
1,2,2023/03/30,AC_371402562
2,3,2023/03/29,AC_174712563
1,3,2023/03/30,AC_629002564
2,1,2023/03/29,AC_125142565
2,3,2023/03/30,AC_492622566
2,3,2023/03/29,AC_604612567
1,3,2023/03/30,AC_935722568
1,2,2023/03/29,AC_298772569
1,1,2023/03/30,AC_472442570
1,1,2023/03/29,AC_766652571
2,3,2023/03/30,AC_540992572
2,1,2023/03/29,AC_515912573
2,2,2023/03/30,AC_248272574
2,2,2023/03/29,AC_832902575
2,2,2023/03/30,AC_610142576
2,3,2023/03/29,AC_333512577
1,2,2023/03/30,AC_633542578
2,3,2023/03/29,AC_950402579
1,2,2023/03/30,AC_511642580
2,2,2023/03/29,AC_107272581
2,2,2023/03/30,AC_832342582
1,2,2023/03/29,AC_349412583
1,2,2023/03/30,AC_947902584
1,3,2023/03/29,AC_195252585
1,3,2023/03/30,AC_155002586
1,1,2023/03/29,AC_508732587
1,1,2023/03/30,AC_240722588
2,2,2023/03/29,AC_241312589
1,1,2023/03/30,AC_797022590
1,3,2023/03/29,AC_201502591
1,1,2023/03/30,AC_219732592
2,3,2023/03/29,AC_681332593
2,2,2023/03/30,AC_683622594
1,2,2023/03/29,AC_499782595
1,3,2023/03/30,AC_118872596
1,2,2023/03/29,AC_227252597
1,2,2023/03/30,AC_965252598
1,1,2023/03/29,AC_929682599
2,3,2023/03/30,AC_558742600
1,2,2023/03/29,AC_641292601
1,1,2023/03/30,AC_710042602
2,2,2023/03/29,AC_401682603
1,2,2023/03/30,AC_576382604
1,3,2023/03/29,AC_694552605
2,1,2023/03/30,AC_745872606
1,2,2023/03/29,AC_667392607
2,1,2023/03/30,AC_220242608
2,3,2023/03/29,AC_792182609
1,2,2023/03/30,AC_443312610
1,2,2023/03/29,AC_141332611
1,3,2023/03/30,AC_494132612
1,2,2023/03/29,AC_406932613
1,1,2023/03/30,AC_152442614
1,2,2023/03/29,AC_811392615
2,3,2023/03/30,AC_540152616
2,3,2023/03/29,AC_367812617
2,3,2023/03/30,AC_494572618
1,3,2023/03/29,AC_897232619
2,1,2023/03/30,AC_423042620
1,2,2023/03/29,AC_602592621
2,3,2023/03/30,AC_596212622
1,3,2023/03/29,AC_632012623
2,2,2023/03/30,AC_945572624
2,3,2023/03/29,AC_744762625
1,1,2023/03/30,AC_518782626
1,2,2023/03/29,AC_446472627
2,1,2023/03/30,AC_515192628
1,2,2023/03/29,AC_191822629
2,2,2023/03/30,AC_554842630
1,2,2023/03/29,AC_714832631
1,2,2023/03/30,AC_667562632
1,2,2023/03/29,AC_237302633
2,3,2023/03/30,AC_476522634
1,3,2023/03/29,AC_928682635
1,3,2023/03/30,AC_846542636
1,3,2023/03/29,AC_484662637
2,1,2023/03/30,AC_495662638
2,2,2023/03/29,AC_963402639
2,1,2023/03/30,AC_191232640
2,1,2023/03/29,AC_952272641
2,3,2023/03/30,AC_600712642
2,2,2023/03/29,AC_632462643
2,1,2023/03/30,AC_297312644
1,2,2023/03/29,AC_872722645
1,2,2023/03/30,AC_317072646
2,3,2023/03/29,AC_405772647
2,2,2023/03/30,AC_432792648
2,2,2023/03/29,AC_948272649
1,1,2023/03/30,AC_387672650
1,3,2023/03/29,AC_392902651
2,2,2023/03/30,AC_623652652
1,1,2023/03/29,AC_251562653
1,3,2023/03/30,AC_465702654
1,2,2023/03/29,AC_232962655
2,3,2023/03/30,AC_132432656
2,1,2023/03/29,AC_447822657
1,2,2023/03/30,AC_202222658
1,3,2023/03/29,AC_979952659
2,2,2023/03/30,AC_628772660
1,1,2023/03/29,AC_961162661
1,2,2023/03/30,AC_177072662
1,2,2023/03/29,AC_468362663
2,3,2023/03/30,AC_585022664
2,1,2023/03/29,AC_338212665
2,2,2023/03/30,AC_191722666
1,2,2023/03/29,AC_227672667
1,2,2023/03/30,AC_603832668
1,1,2023/03/29,AC_860152669
1,1,2023/03/30,AC_939822670
1,1,2023/03/29,AC_819742671
1,1,2023/03/30,AC_598682672
1,3,2023/03/29,AC_279192673
1,1,2023/03/30,AC_515892674
2,1,2023/03/29,AC_818942675
1,1,2023/03/30,AC_109422676
1,2,2023/03/29,AC_176472677
2,2,2023/03/30,AC_141152678
2,3,2023/03/29,AC_799632679
1,3,2023/03/30,AC_684862680
2,3,2023/03/29,AC_887252681
1,1,2023/03/30,AC_686842682
2,3,2023/03/29,AC_242532683
1,3,2023/03/30,AC_745232684
1,1,2023/03/29,AC_819192685
1,3,2023/03/30,AC_591792686
1,2,2023/03/29,AC_871242687
1,3,2023/03/30,AC_418042688
2,3,2023/03/29,AC_702182689
1,2,2023/03/30,AC_188012690
2,3,2023/03/29,AC_172642691
1,1,2023/03/30,AC_625982692
2,2,2023/03/29,AC_525802693
1,2,2023/03/30,AC_390122694
1,3,2023/03/29,AC_533912695
1,1,2023/03/30,AC_197862696
1,2,2023/03/29,AC_443892697
2,2,2023/03/30,AC_539662698
2,2,2023/03/29,AC_224882699
1,1,2023/03/30,AC_538712700
2,3,2023/03/29,AC_898842701
1,2,2023/03/30,AC_423212702
1,2,2023/03/29,AC_800912703
1,2,2023/03/30,AC_182112704
1,2,2023/03/29,AC_827402705
1,1,2023/03/30,AC_495992706
1,3,2023/03/29,AC_513312707
1,3,2023/03/30,AC_147282708
2,2,2023/03/29,AC_704832709
2,2,2023/03/30,AC_188532710
2,3,2023/03/29,AC_538112711
1,1,2023/03/30,AC_806172712
2,1,2023/03/29,AC_433182713
1,2,2023/03/30,AC_691562714
1,2,2023/03/29,AC_591772715
2,1,2023/03/30,AC_929602716
2,2,2023/03/29,AC_400372717
1,2,2023/03/30,AC_506622718
1,3,2023/03/29,AC_841342719
2,1,2023/03/30,AC_533002720
2,1,2023/03/29,AC_106482721
1,3,2023/03/30,AC_702422722
1,2,2023/03/29,AC_900742723
1,2,2023/03/30,AC_616012724
2,2,2023/03/29,AC_769022725
1,3,2023/03/30,AC_546172726
1,1,2023/03/29,AC_205392727
1,1,2023/03/30,AC_226282728
1,3,2023/03/29,AC_283692729
2,1,2023/03/30,AC_234002730
1,1,2023/03/29,AC_412262731
2,2,2023/03/30,AC_813132732
2,2,2023/03/29,AC_783852733
1,2,2023/03/30,AC_526112734
1,1,2023/03/29,AC_460242735
2,3,2023/03/30,AC_603972736
1,2,2023/03/29,AC_736112737
1,2,2023/03/30,AC_280342738
1,1,2023/03/29,AC_664442739
1,1,2023/03/30,AC_440442740
1,3,2023/03/29,AC_182562741
1,1,2023/03/30,AC_120412742
2,1,2023/03/29,AC_731982743
2,1,2023/03/30,AC_656742744
2,3,2023/03/29,AC_772112745
2,3,2023/03/30,AC_568442746
2,3,2023/03/29,AC_915592747
2,2,2023/03/30,AC_200232748
1,3,2023/03/29,AC_799802749
2,1,2023/03/30,AC_506322750
2,1,2023/03/29,AC_218642751
1,2,2023/03/30,AC_544282752
2,1,2023/03/29,AC_528922753
2,3,2023/03/30,AC_890152754
2,1,2023/03/29,AC_299402755
1,2,2023/03/30,AC_757252756
2,3,2023/03/29,AC_190572757
1,1,2023/03/30,AC_643192758
2,3,2023/03/29,AC_536962759
1,2,2023/03/30,AC_596472760
1,3,2023/03/29,AC_928452761
1,3,2023/03/30,AC_619372762
2,2,2023/03/29,AC_713422763
2,3,2023/03/30,AC_913252764
2,2,2023/03/29,AC_779702765
1,1,2023/03/30,AC_557622766
1,3,2023/03/29,AC_744142767
1,1,2023/03/30,AC_764522768
1,1,2023/03/29,AC_703802769
2,2,2023/03/30,AC_770582770
1,1,2023/03/29,AC_489372771
2,3,2023/03/30,AC_391192772
2,1,2023/03/29,AC_705922773
2,3,2023/03/30,AC_107702774
2,2,2023/03/29,AC_610742775
2,1,2023/03/30,AC_451792776
2,1,2023/03/29,AC_714022777
2,1,2023/03/30,AC_538892778
1,1,2023/03/29,AC_792922779
2,3,2023/03/30,AC_507482780
2,1,2023/03/29,AC_593492781
2,1,2023/03/30,AC_341842782
1,3,2023/03/29,AC_691172783
2,3,2023/03/30,AC_667642784
2,3,2023/03/29,AC_956382785
1,2,2023/03/30,AC_355182786
1,1,2023/03/29,AC_742212787
2,3,2023/03/30,AC_928882788
2,2,2023/03/29,AC_793812789
1,2,2023/03/30,AC_224282790
2,1,2023/03/29,AC_915742791
1,2,2023/03/30,AC_608832792
1,3,2023/03/29,AC_778752793
2,1,2023/03/30,AC_846952794
1,1,2023/03/29,AC_760542795
1,2,2023/03/30,AC_316522796
1,2,2023/03/29,AC_931422797
2,1,2023/03/30,AC_157122798
2,1,2023/03/29,AC_191182799
2,2,2023/03/30,AC_698442800
2,2,2023/03/29,AC_539972801
1,3,2023/03/30,AC_134912802
2,2,2023/03/29,AC_352852803
2,3,2023/03/30,AC_642592804
1,3,2023/03/29,AC_800202805
2,1,2023/03/30,AC_506312806
2,3,2023/03/29,AC_444152807
1,3,2023/03/30,AC_815042808
1,1,2023/03/29,AC_737622809
2,1,2023/03/30,AC_946192810
2,2,2023/03/29,AC_283452811
2,2,2023/03/30,AC_400592812
1,3,2023/03/29,AC_174792813
2,3,2023/03/30,AC_905362814
2,3,2023/03/29,AC_195852815
1,3,2023/03/30,AC_973802816
1,1,2023/03/29,AC_500532817
2,2,2023/03/30,AC_144062818
1,1,2023/03/29,AC_107262819
2,2,2023/03/30,AC_663442820
2,3,2023/03/29,AC_174702821
2,2,2023/03/30,AC_407872822
1,3,2023/03/29,AC_388902823
2,1,2023/03/30,AC_899802824
2,1,2023/03/29,AC_480322825
1,1,2023/03/30,AC_549032826
2,1,2023/03/29,AC_224852827
1,2,2023/03/30,AC_254262828
2,2,2023/03/29,AC_944042829
2,3,2023/03/30,AC_762362830
2,1,2023/03/29,AC_229972831
1,3,2023/03/30,AC_571672832
2,3,2023/03/29,AC_577352833
2,2,2023/03/30,AC_140742834
1,3,2023/03/29,AC_427952835
1,3,2023/03/30,AC_834122836
1,3,2023/03/29,AC_467362837
1,2,2023/03/30,AC_861122838
2,1,2023/03/29,AC_677592839
2,3,2023/03/30,AC_202462840
1,2,2023/03/29,AC_976772841
1,2,2023/03/30,AC_932832842
1,2,2023/03/29,AC_575112843
1,1,2023/03/30,AC_477082844
1,1,2023/03/29,AC_634032845
2,3,2023/03/30,AC_155162846
2,2,2023/03/29,AC_716412847
1,1,2023/03/30,AC_894852848
2,3,2023/03/29,AC_436992849
1,3,2023/03/30,AC_806902850
1,2,2023/03/29,AC_807422851
2,3,2023/03/30,AC_196672852
1,1,2023/03/29,AC_591102853
2,2,2023/03/30,AC_833622854
1,1,2023/03/29,AC_570602855
2,3,2023/03/30,AC_621282856
1,1,2023/03/29,AC_157312857
1,2,2023/03/30,AC_447272858
2,2,2023/03/29,AC_419122859
2,1,2023/03/30,AC_764702860
2,2,2023/03/29,AC_387522861
2,3,2023/03/30,AC_317032862
1,2,2023/03/29,AC_508142863
1,2,2023/03/30,AC_233542864
2,1,2023/03/29,AC_496842865
2,2,2023/03/30,AC_816432866
1,1,2023/03/29,AC_182772867
1,1,2023/03/30,AC_203532868
1,1,2023/03/29,AC_562602869
2,1,2023/03/30,AC_574922870
1,3,2023/03/29,AC_187602871
1,2,2023/03/30,AC_666542872
1,1,2023/03/29,AC_903322873
1,3,2023/03/30,AC_979982874
2,2,2023/03/29,AC_569052875
2,2,2023/03/30,AC_265172876
2,1,2023/03/29,AC_901282877
2,2,2023/03/30,AC_491532878
2,1,2023/03/29,AC_403762879
2,1,2023/03/30,AC_627252880
1,2,2023/03/29,AC_576552881
1,3,2023/03/30,AC_399732882
1,1,2023/03/29,AC_728042883
2,3,2023/03/30,AC_375102884
2,2,2023/03/29,AC_686262885
1,3,2023/03/30,AC_889402886
1,2,2023/03/29,AC_200912887
1,3,2023/03/30,AC_777892888
2,2,2023/03/29,AC_645542889
1,2,2023/03/30,AC_271362890
2,1,2023/03/29,AC_519482891
2,3,2023/03/30,AC_605712892
2,2,2023/03/29,AC_712972893
1,3,2023/03/30,AC_265252894
2,1,2023/03/29,AC_685582895
2,1,2023/03/30,AC_430892896
1,3,2023/03/29,AC_890852897
2,1,2023/03/30,AC_402432898
